id,ward_id,title,category,agency,permit_required,estimated_cost_lakh,expected_beneficiaries,beneficiary_ci_low,beneficiary_ci_high,beneficiary_method,impact_per_lakh,feasibility,equity_need,urgency,impact_signal
3653,108,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,0.649,879,547,1258,bayesian-gamma-poisson-montecarlo-v2,1354.408,0.693,0.5109,0.5603,0.62749
3654,108,Pocket park and tree corridor - Cluster 16,Green,RAJUK,False,1.06,898,579,1264,bayesian-gamma-poisson-montecarlo-v2,847.404,0.99,0.5291,0.4199,0.56515
3655,108,Canal edge desilting - Cluster 17,Water,WASA,False,2.33,960,608,1335,bayesian-gamma-poisson-montecarlo-v2,411.956,0.9164,0.6606,0.5981,0.64203
3656,108,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,1.217,887,580,1224,bayesian-gamma-poisson-montecarlo-v2,728.642,0.4997,0.4898,0.5283,0.51113
3657,108,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,0.999,947,589,1327,bayesian-gamma-poisson-montecarlo-v2,947.919,0.8837,0.4716,0.7487,0.66352
3658,108,Road patch and resurfacing - Cluster 20,Road,LGED,False,1.197,743,410,1137,bayesian-gamma-poisson-montecarlo-v2,620.614,0.8332,0.6266,0.5427,0.6096
3659,108,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.995,896,569,1286,bayesian-gamma-poisson-montecarlo-v2,900.505,0.6796,0.6417,0.5246,0.58396
3660,108,Pocket park and tree corridor - Cluster 22,Green,RAJUK,False,1.256,926,579,1313,bayesian-gamma-poisson-montecarlo-v2,737.084,0.6219,0.5918,0.5574,0.57322
3661,108,Canal edge desilting - Cluster 23,Water,WASA,True,1.631,1022,688,1377,bayesian-gamma-poisson-montecarlo-v2,626.698,0.6505,0.5056,0.6039,0.51668
3662,108,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,1.287,889,545,1242,bayesian-gamma-poisson-montecarlo-v2,690.655,0.5581,0.4489,0.469,0.48159
3663,108,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,1.436,1024,653,1459,bayesian-gamma-poisson-montecarlo-v2,713.007,0.4862,0.6226,0.7314,0.61094
3664,108,Road patch and resurfacing - Cluster 26,Road,LGED,True,2.578,871,530,1202,bayesian-gamma-poisson-montecarlo-v2,337.883,0.7059,0.5417,0.5622,0.54332
3665,108,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,1.096,885,559,1240,bayesian-gamma-poisson-montecarlo-v2,807.501,0.8817,0.5921,0.4721,0.59098
3666,108,Pocket park and tree corridor - Cluster 28,Green,RAJUK,True,1.775,917,607,1285,bayesian-gamma-poisson-montecarlo-v2,516.498,0.8167,0.4788,0.5446,0.51516
3667,108,Canal edge desilting - Cluster 29,Water,WASA,True,2.218,984,646,1362,bayesian-gamma-poisson-montecarlo-v2,443.682,0.7519,0.5454,0.7145,0.6019
3668,108,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,0.617,906,548,1263,bayesian-gamma-poisson-montecarlo-v2,1469.169,0.8737,0.6576,0.5552,0.71024
3669,108,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,1.212,990,622,1381,bayesian-gamma-poisson-montecarlo-v2,816.904,0.713,0.4548,0.6997,0.58847
3670,108,Road patch and resurfacing - Cluster 32,Road,LGED,False,1.868,856,504,1240,bayesian-gamma-poisson-montecarlo-v2,458.269,0.6019,0.5418,0.4187,0.4821
3671,108,Waste hotspot clearance - Cluster 33,Waste,City Corporation,False,0.698,895,573,1234,bayesian-gamma-poisson-montecarlo-v2,1281.424,0.8147,0.5987,0.4512,0.66363
3672,108,Pocket park and tree corridor - Cluster 34,Green,RAJUK,False,1.526,896,564,1313,bayesian-gamma-poisson-montecarlo-v2,587.301,0.7677,0.5474,0.3644,0.52996
3673,109,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,0.404,987,633,1360,bayesian-gamma-poisson-montecarlo-v2,2444.19,0.57,0.4383,0.4277,0.65421
3674,109,Road patch and resurfacing - Cluster 2,Road,LGED,False,2.443,916,571,1309,bayesian-gamma-poisson-montecarlo-v2,374.894,0.7839,0.3656,0.6045,0.51404
3675,109,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,0.574,885,567,1194,bayesian-gamma-poisson-montecarlo-v2,1542.847,0.99,0.5199,0.4787,0.68947
3676,109,Pocket park and tree corridor - Cluster 4,Green,RAJUK,False,1.312,919,574,1242,bayesian-gamma-poisson-montecarlo-v2,700.703,0.782,0.6007,0.6254,0.60207
3677,109,Canal edge desilting - Cluster 5,Water,WASA,True,1.314,995,648,1358,bayesian-gamma-poisson-montecarlo-v2,757.491,0.4155,0.3753,0.499,0.44522
3678,109,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,1.023,938,594,1322,bayesian-gamma-poisson-montecarlo-v2,917.253,0.2857,0.5009,0.4745,0.4407
3679,109,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,1.212,970,669,1331,bayesian-gamma-poisson-montecarlo-v2,800.435,0.917,0.4336,0.6083,0.62009
3680,109,Road patch and resurfacing - Cluster 8,Road,LGED,True,1.664,899,576,1291,bayesian-gamma-poisson-montecarlo-v2,540.198,0.8501,0.4568,0.4579,0.52402
3681,109,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,1.108,879,549,1250,bayesian-gamma-poisson-montecarlo-v2,792.965,0.7114,0.5901,0.5236,0.51718
3682,109,Pocket park and tree corridor - Cluster 10,Green,RAJUK,True,2.128,911,584,1260,bayesian-gamma-poisson-montecarlo-v2,428.032,0.8397,0.585,0.5208,0.58615
3683,109,Canal edge desilting - Cluster 11,Water,WASA,False,2.746,1012,644,1418,bayesian-gamma-poisson-montecarlo-v2,368.594,0.6223,0.5932,0.5373,0.51491
3684,109,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,0.897,910,582,1251,bayesian-gamma-poisson-montecarlo-v2,1014.29,0.8347,0.5243,0.3898,0.57696
3685,109,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,0.758,976,632,1317,bayesian-gamma-poisson-montecarlo-v2,1288.442,0.5952,0.4778,0.6215,0.60272
3686,109,Road patch and resurfacing - Cluster 14,Road,LGED,False,2.727,894,567,1246,bayesian-gamma-poisson-montecarlo-v2,327.836,0.7545,0.4611,0.5336,0.47479
3687,109,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,0.746,950,609,1318,bayesian-gamma-poisson-montecarlo-v2,1273.907,0.6544,0.5142,0.51,0.584
3688,109,Pocket park and tree corridor - Cluster 16,Green,RAJUK,True,0.719,925,610,1294,bayesian-gamma-poisson-montecarlo-v2,1286.264,0.8612,0.4733,0.4924,0.60656
3689,109,Canal edge desilting - Cluster 17,Water,WASA,True,3.31,1016,645,1381,bayesian-gamma-poisson-montecarlo-v2,306.972,0.6509,0.3733,0.5702,0.43619
3690,109,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,1.117,919,582,1253,bayesian-gamma-poisson-montecarlo-v2,822.728,0.75,0.4939,0.4905,0.54296
3691,109,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,0.953,975,658,1321,bayesian-gamma-poisson-montecarlo-v2,1023.007,0.7452,0.5599,0.5875,0.62149
3692,109,Road patch and resurfacing - Cluster 20,Road,LGED,False,1.325,916,579,1253,bayesian-gamma-poisson-montecarlo-v2,691.349,0.8858,0.5787,0.5571,0.59275
3693,109,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.447,905,557,1275,bayesian-gamma-poisson-montecarlo-v2,2022.649,0.6429,0.4139,0.4446,0.59729
3694,109,Pocket park and tree corridor - Cluster 22,Green,RAJUK,True,0.574,946,596,1347,bayesian-gamma-poisson-montecarlo-v2,1649.294,0.8123,0.4863,0.4276,0.61183
3695,109,Canal edge desilting - Cluster 23,Water,WASA,False,2.712,992,648,1356,bayesian-gamma-poisson-montecarlo-v2,365.844,0.99,0.4001,0.6299,0.56906
3696,109,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,0.666,951,621,1326,bayesian-gamma-poisson-montecarlo-v2,1428.938,0.99,0.1852,0.4784,0.57593
3697,109,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,0.676,967,616,1336,bayesian-gamma-poisson-montecarlo-v2,1429.432,0.5188,0.442,0.5534,0.58231
3698,109,Road patch and resurfacing - Cluster 26,Road,LGED,True,1.418,904,582,1226,bayesian-gamma-poisson-montecarlo-v2,637.554,0.6951,0.4877,0.5679,0.5501
3699,109,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,0.749,929,616,1281,bayesian-gamma-poisson-montecarlo-v2,1240.685,0.6493,0.4336,0.4238,0.53099
3700,109,Pocket park and tree corridor - Cluster 28,Green,RAJUK,False,0.659,895,561,1271,bayesian-gamma-poisson-montecarlo-v2,1358.119,0.8229,0.496,0.3791,0.56391
3701,109,Canal edge desilting - Cluster 29,Water,WASA,True,1.671,976,647,1324,bayesian-gamma-poisson-montecarlo-v2,583.963,0.5462,0.5521,0.6812,0.59412
3702,109,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,1.395,941,588,1324,bayesian-gamma-poisson-montecarlo-v2,674.534,0.6216,0.5776,0.4818,0.53287
3703,109,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,1.028,1024,630,1392,bayesian-gamma-poisson-montecarlo-v2,996.409,0.5886,0.5647,0.5553,0.55421
3704,109,Road patch and resurfacing - Cluster 32,Road,LGED,False,1.862,920,593,1273,bayesian-gamma-poisson-montecarlo-v2,494.067,0.795,0.3819,0.5949,0.51503
3705,109,Waste hotspot clearance - Cluster 33,Waste,City Corporation,False,0.286,930,585,1292,bayesian-gamma-poisson-montecarlo-v2,3249.665,0.7364,0.6175,0.487,0.85106
3706,109,Pocket park and tree corridor - Cluster 34,Green,RAJUK,True,0.753,940,569,1338,bayesian-gamma-poisson-montecarlo-v2,1248.818,0.8234,0.4071,0.4093,0.55095
3707,110,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,1.04,1011,673,1365,bayesian-gamma-poisson-montecarlo-v2,972.365,0.7469,0.6283,0.6511,0.69576
3708,110,Road patch and resurfacing - Cluster 2,Road,LGED,False,2.793,899,547,1226,bayesian-gamma-poisson-montecarlo-v2,321.827,0.5381,0.4895,0.5325,0.44822
3709,110,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,0.627,921,589,1283,bayesian-gamma-poisson-montecarlo-v2,1469.082,0.7569,0.4941,0.5266,0.6196
3710,110,Pocket park and tree corridor - Cluster 4,Green,RAJUK,False,0.925,936,618,1289,bayesian-gamma-poisson-montecarlo-v2,1012.156,0.9084,0.5439,0.5546,0.60782
3711,110,Canal edge desilting - Cluster 5,Water,WASA,False,1.396,1012,661,1401,bayesian-gamma-poisson-montecarlo-v2,724.971,0.6634,0.522,0.6115,0.52957
3712,110,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,0.569,900,556,1289,bayesian-gamma-poisson-montecarlo-v2,1582.502,0.8274,0.5609,0.3459,0.59279
3713,110,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,1.48,996,653,1358,bayesian-gamma-poisson-montecarlo-v2,672.975,0.871,0.4915,0.6191,0.61956
3714,110,Road patch and resurfacing - Cluster 8,Road,LGED,False,2.116,884,550,1245,bayesian-gamma-poisson-montecarlo-v2,417.721,0.9722,0.56,0.3798,0.54201
3715,110,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,1.06,936,605,1279,bayesian-gamma-poisson-montecarlo-v2,882.644,0.7773,0.435,0.4427,0.51521
3716,110,Pocket park and tree corridor - Cluster 10,Green,RAJUK,True,1.939,912,568,1266,bayesian-gamma-poisson-montecarlo-v2,470.292,0.7759,0.6387,0.4139,0.52287
3717,110,Canal edge desilting - Cluster 11,Water,WASA,True,2.532,1035,643,1443,bayesian-gamma-poisson-montecarlo-v2,408.848,0.6538,0.4761,0.5925,0.50091
3718,110,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,0.325,883,542,1256,bayesian-gamma-poisson-montecarlo-v2,2717.272,0.6984,0.4965,0.394,0.72785
3719,110,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,1.53,1013,643,1392,bayesian-gamma-poisson-montecarlo-v2,662.031,0.7197,0.5559,0.5205,0.53816
3720,110,Road patch and resurfacing - Cluster 14,Road,LGED,False,1.62,882,505,1253,bayesian-gamma-poisson-montecarlo-v2,544.436,0.6149,0.3941,0.4651,0.45698
3721,110,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,0.849,902,560,1259,bayesian-gamma-poisson-montecarlo-v2,1062.413,0.6547,0.4964,0.5243,0.57271
3722,110,Pocket park and tree corridor - Cluster 16,Green,RAJUK,False,2.171,931,584,1325,bayesian-gamma-poisson-montecarlo-v2,428.915,0.5398,0.4822,0.5053,0.48803
3723,110,Canal edge desilting - Cluster 17,Water,WASA,False,3.04,972,620,1367,bayesian-gamma-poisson-montecarlo-v2,319.706,0.5517,0.527,0.6318,0.50398
3724,110,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,1.144,939,616,1333,bayesian-gamma-poisson-montecarlo-v2,820.513,0.5804,0.516,0.4441,0.5042
3725,110,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,0.548,950,641,1287,bayesian-gamma-poisson-montecarlo-v2,1734.34,0.7877,0.5255,0.6129,0.69046
3726,110,Road patch and resurfacing - Cluster 20,Road,LGED,False,1.559,864,514,1225,bayesian-gamma-poisson-montecarlo-v2,554.361,0.5991,0.4135,0.4707,0.477
3727,110,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.342,912,589,1279,bayesian-gamma-poisson-montecarlo-v2,2668.139,0.9402,0.5315,0.4945,0.78707
3728,110,Pocket park and tree corridor - Cluster 22,Green,RAJUK,False,0.527,941,615,1335,bayesian-gamma-poisson-montecarlo-v2,1784.005,0.6992,0.5855,0.3994,0.64585
3729,110,Canal edge desilting - Cluster 23,Water,WASA,False,1.723,998,626,1366,bayesian-gamma-poisson-montecarlo-v2,579.298,0.6444,0.3957,0.468,0.44491
3730,110,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,0.53,912,585,1267,bayesian-gamma-poisson-montecarlo-v2,1721.244,0.9249,0.6555,0.3711,0.67836
3731,110,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,1.003,1015,672,1357,bayesian-gamma-poisson-montecarlo-v2,1011.573,0.6951,0.563,0.5016,0.5273
3732,110,Road patch and resurfacing - Cluster 26,Road,LGED,False,1.49,862,517,1239,bayesian-gamma-poisson-montecarlo-v2,578.433,0.7536,0.4034,0.4057,0.44567
3733,110,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,1.142,922,575,1276,bayesian-gamma-poisson-montecarlo-v2,807.101,0.8451,0.5464,0.5585,0.62273
3734,110,Pocket park and tree corridor - Cluster 28,Green,RAJUK,False,2.149,927,567,1325,bayesian-gamma-poisson-montecarlo-v2,431.333,0.7637,0.5821,0.5481,0.57929
3735,110,Canal edge desilting - Cluster 29,Water,WASA,True,2.973,1026,653,1439,bayesian-gamma-poisson-montecarlo-v2,345.158,0.7873,0.4404,0.7074,0.55007
3736,110,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,0.884,927,582,1292,bayesian-gamma-poisson-montecarlo-v2,1048.827,0.5843,0.4463,0.5278,0.57034
3737,110,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,0.788,1024,653,1381,bayesian-gamma-poisson-montecarlo-v2,1298.976,0.5219,0.569,0.6477,0.59749
3738,110,Road patch and resurfacing - Cluster 32,Road,LGED,False,0.596,633,270,1048,bayesian-gamma-poisson-montecarlo-v2,1062.406,0.6349,0.6391,0.3773,0.54779
3739,110,Waste hotspot clearance - Cluster 33,Waste,City Corporation,False,0.258,864,518,1264,bayesian-gamma-poisson-montecarlo-v2,3347.826,0.658,0.4869,0.3646,0.70471
3740,110,Pocket park and tree corridor - Cluster 34,Green,RAJUK,False,1.933,920,560,1304,bayesian-gamma-poisson-montecarlo-v2,476.007,0.7284,0.5269,0.4352,0.52682
3741,111,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,0.353,990,649,1329,bayesian-gamma-poisson-montecarlo-v2,2807.251,0.8792,0.481,0.599,0.84156
3742,111,Road patch and resurfacing - Cluster 2,Road,LGED,False,1.077,799,409,1202,bayesian-gamma-poisson-montecarlo-v2,741.973,0.8392,0.6125,0.5353,0.60228
3743,111,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,1.057,935,574,1349,bayesian-gamma-poisson-montecarlo-v2,884.341,0.5841,0.3892,0.4483,0.48035
3744,111,Pocket park and tree corridor - Cluster 4,Green,RAJUK,False,1.434,918,584,1286,bayesian-gamma-poisson-montecarlo-v2,640.055,0.7111,0.4318,0.6136,0.57493
3745,111,Canal edge desilting - Cluster 5,Water,WASA,True,1.141,983,644,1327,bayesian-gamma-poisson-montecarlo-v2,861.365,0.8175,0.4309,0.6298,0.5755
3746,111,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,0.949,881,540,1238,bayesian-gamma-poisson-montecarlo-v2,928.014,0.5225,0.4851,0.5583,0.52954
3747,111,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,0.917,982,632,1349,bayesian-gamma-poisson-montecarlo-v2,1071.147,0.7129,0.5242,0.5675,0.58111
3748,111,Road patch and resurfacing - Cluster 8,Road,LGED,False,1.701,829,518,1172,bayesian-gamma-poisson-montecarlo-v2,487.379,0.7122,0.4412,0.5536,0.5058
3749,111,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,0.614,892,606,1203,bayesian-gamma-poisson-montecarlo-v2,1451.779,0.7336,0.457,0.4033,0.58208
3750,111,Pocket park and tree corridor - Cluster 10,Green,RAJUK,False,1.021,886,554,1236,bayesian-gamma-poisson-montecarlo-v2,868.09,0.652,0.3285,0.5984,0.52435
3751,111,Canal edge desilting - Cluster 11,Water,WASA,False,1.57,988,650,1365,bayesian-gamma-poisson-montecarlo-v2,629.345,0.5793,0.3439,0.6556,0.47271
3752,111,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,1.226,909,597,1255,bayesian-gamma-poisson-montecarlo-v2,741.146,0.4697,0.5639,0.4634,0.47428
3753,111,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,0.711,972,614,1342,bayesian-gamma-poisson-montecarlo-v2,1367.831,0.552,0.4916,0.6047,0.6361
3754,111,Road patch and resurfacing - Cluster 14,Road,LGED,True,1.342,858,496,1294,bayesian-gamma-poisson-montecarlo-v2,639.153,0.872,0.5593,0.5286,0.59107
3755,111,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,0.417,879,549,1255,bayesian-gamma-poisson-montecarlo-v2,2107.111,0.6082,0.4551,0.4868,0.65927
3756,111,Pocket park and tree corridor - Cluster 16,Green,RAJUK,False,0.891,872,516,1205,bayesian-gamma-poisson-montecarlo-v2,978.242,0.9422,0.5071,0.5072,0.59885
3757,111,Canal edge desilting - Cluster 17,Water,WASA,False,1.05,985,621,1372,bayesian-gamma-poisson-montecarlo-v2,938.062,0.6503,0.4363,0.6248,0.56284
3758,111,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,0.98,885,559,1224,bayesian-gamma-poisson-montecarlo-v2,903.46,0.7693,0.4394,0.614,0.58533
3759,111,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,0.63,1006,673,1315,bayesian-gamma-poisson-montecarlo-v2,1597.759,0.6949,0.4841,0.5957,0.64138
3760,111,Road patch and resurfacing - Cluster 20,Road,LGED,False,1.068,784,418,1198,bayesian-gamma-poisson-montecarlo-v2,734.392,0.7693,0.4978,0.5496,0.57029
3761,111,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.761,901,532,1317,bayesian-gamma-poisson-montecarlo-v2,1183.363,0.6901,0.3584,0.4634,0.53109
3762,111,Pocket park and tree corridor - Cluster 22,Green,RAJUK,False,1.612,900,572,1258,bayesian-gamma-poisson-montecarlo-v2,558.323,0.7233,0.4543,0.4128,0.48079
3763,111,Canal edge desilting - Cluster 23,Water,WASA,True,1.776,1000,608,1395,bayesian-gamma-poisson-montecarlo-v2,562.953,0.7683,0.5219,0.605,0.59386
3764,111,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,0.838,902,584,1247,bayesian-gamma-poisson-montecarlo-v2,1076.79,0.6619,0.3719,0.4684,0.51116
3765,111,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,0.473,1017,633,1412,bayesian-gamma-poisson-montecarlo-v2,2148.431,0.6808,0.5837,0.5769,0.70238
3766,111,Road patch and resurfacing - Cluster 26,Road,LGED,False,2.567,867,512,1215,bayesian-gamma-poisson-montecarlo-v2,337.707,0.6305,0.4595,0.4925,0.44657
3767,111,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,0.791,889,558,1268,bayesian-gamma-poisson-montecarlo-v2,1123.767,0.8684,0.434,0.4467,0.53605
3768,111,Pocket park and tree corridor - Cluster 28,Green,RAJUK,False,2.075,900,589,1229,bayesian-gamma-poisson-montecarlo-v2,433.723,0.7888,0.3444,0.551,0.50642
3769,111,Canal edge desilting - Cluster 29,Water,WASA,False,3.059,994,640,1397,bayesian-gamma-poisson-montecarlo-v2,324.956,0.8016,0.4517,0.6865,0.57567
3770,111,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,1.262,928,595,1333,bayesian-gamma-poisson-montecarlo-v2,735.345,0.9245,0.4677,0.6,0.64555
3771,111,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,0.834,969,632,1320,bayesian-gamma-poisson-montecarlo-v2,1161.361,0.3983,0.3918,0.5824,0.49256
3772,111,Road patch and resurfacing - Cluster 32,Road,LGED,False,1.088,768,380,1161,bayesian-gamma-poisson-montecarlo-v2,706.002,0.7116,0.5069,0.4987,0.49196
3773,111,Waste hotspot clearance - Cluster 33,Waste,City Corporation,False,1.112,908,579,1248,bayesian-gamma-poisson-montecarlo-v2,816.631,0.8532,0.4022,0.6096,0.6095
